,group_1,group_2,group_3,sum_1,sum_2,sum_3,max_diff
8614,"[12.99, 8.89, 13.42, 12.18, 8.66, 16.72]","[20.9, 10.03, 9.31, 0.0, 14.74, 18.09]","[13.21, 12.77, 14.55, 10.81, 15.94, 6.45]",72.86,73.07000000000001,73.73,0.21000000000000796
8615,"[12.99, 8.89, 13.42, 12.18, 8.66, 16.72]","[20.9, 10.03, 9.31, 10.81, 15.94, 6.45]","[13.21, 12.77, 14.55, 0.0, 14.74, 18.09]",72.86,73.44000000000001,73.36,0.0800000000000125
8616,"[12.99, 8.89, 13.42, 12.18, 8.66, 16.72]","[20.9, 9.31, 14.55, 0.0, 10.81, 18.09]","[13.21, 12.77, 10.03, 14.74, 15.94, 6.45]",72.86,73.66000000000001,73.14,0.5200000000000102
8617,"[12.99, 8.89, 13.42, 12.18, 8.66, 16.72]","[20.9, 9.31, 0.0, 14.74, 10.81, 18.09]","[13.21, 12.77, 10.03, 14.55, 15.94, 6.45]",72.86,73.85000000000001,72.95,0.9000000000000057
8618,"[12.99, 8.89, 13.42, 12.18, 14.55, 10.81]","[20.9, 13.21, 12.77, 10.03, 9.31, 6.45]","[8.66, 0.0, 14.74, 15.94, 16.72, 18.09]",72.84,72.67,74.14999999999999,0.1700000000000017
8619,"[12.99, 8.89, 13.42, 12.18, 14.55, 10.81]","[20.9, 13.21, 12.77, 10.03, 0.0, 15.94]","[9.31, 8.66, 14.74, 16.72, 18.09, 6.45]",72.84,72.85,73.97,0.009999999999990905
8620,"[12.99, 8.89, 13.42, 12.18, 14.55, 10.81]","[20.9, 13.21, 12.77, 10.03, 0.0, 16.72]","[9.31, 8.66, 14.74, 15.94, 18.09, 6.45]",72.84,73.63,73.19,0.4399999999999977
8621,"[12.99, 8.89, 13.42, 12.18, 14.55, 10.81]","[20.9, 13.21, 12.77, 9.31, 0.0, 16.72]","[10.03, 8.66, 14.74, 15.94, 18.09, 6.45]",72.84,72.91,73.91,0.06999999999999318
8622,"[12.99, 8.89, 13.42, 12.18, 14.55, 10.81]","[20.9, 13.21, 12.77, 8.66, 0.0, 18.09]","[10.03, 9.31, 14.74, 15.94, 16.72, 6.45]",72.84,73.63,73.19,0.4399999999999977
8623,"[12.99, 8.89, 13.42, 12.18, 14.55, 10.81]","[20.9, 13.21, 10.03, 8.66, 14.74, 6.45]","[12.77, 9.31, 0.0, 15.94, 16.72, 18.09]",72.84,73.99,72.83,1.1599999999999966
8624,"[12.99, 8.89, 13.42, 12.18, 14.55, 10.81]","[20.9, 13.21, 9.31, 8.66, 14.74, 6.45]","[12.77, 10.03, 0.0, 15.94, 16.72, 18.09]",72.84,73.27,73.55,0.28000000000000114
8625,"[12.99, 8.89, 13.42, 12.18, 14.55, 10.81]","[20.9, 13.21, 9.31, 0.0, 14.74, 15.94]","[12.77, 10.03, 8.66, 16.72, 18.09, 6.45]",72.84,74.10000000000001,72.72,1.3800000000000097
8626,"[12.99, 8.89, 13.42, 12.18, 14.55, 10.81]","[20.9, 13.21, 8.66, 0.0, 14.74, 15.94]","[12.77, 10.03, 9.31, 16.72, 18.09, 6.45]",72.84,73.45,73.37,0.0799999999999983
8627,"[12.99, 8.89, 13.42, 12.18, 14.55, 10.81]","[20.9, 13.21, 0.0, 14.74, 18.09, 6.45]","[12.77, 10.03, 9.31, 8.66, 15.94, 16.72]",72.84,73.39,73.42999999999999,0.03999999999999204
8628,"[12.99, 8.89, 13.42, 12.18, 14.55, 10.81]","[20.9, 13.21, 0.0, 15.94, 16.72, 6.45]","[12.77, 10.03, 9.31, 8.66, 14.74, 18.09]",72.84,73.22,73.6,0.37999999999999545
8629,"[12.99, 8.89, 13.42, 12.18, 14.55, 10.81]","[20.9, 12.77, 10.03, 8.66, 14.74, 6.45]","[13.21, 9.31, 0.0, 15.94, 16.72, 18.09]",72.84,73.55,73.27,0.28000000000000114
8630,"[12.99, 8.89, 13.42, 12.18, 14.55, 10.81]","[20.9, 12.77, 9.31, 8.66, 14.74, 6.45]","[13.21, 10.03, 0.0, 15.94, 16.72, 18.09]",72.84,72.83,73.99,0.010000000000005116
8631,"[12.99, 8.89, 13.42, 12.18, 14.55, 10.81]","[20.9, 12.77, 9.31, 8.66, 15.94, 6.45]","[13.21, 10.03, 0.0, 14.74, 16.72, 18.09]",72.84,74.03,72.79,1.2399999999999949
8632,"[12.99, 8.89, 13.42, 12.18, 14.55, 10.81]","[20.9, 12.77, 9.31, 0.0, 14.74, 15.94]","[13.21, 10.03, 8.66, 16.72, 18.09, 6.45]",72.84,73.66000000000001,73.16000000000001,0.5
8633,"[12.99, 8.89, 13.42, 12.18, 14.55, 10.81]","[20.9, 12.77, 8.66, 0.0, 14.74, 15.94]","[13.21, 10.03, 9.31, 16.72, 18.09, 6.45]",72.84,73.01,73.81,0.1700000000000017
8634,"[12.99, 8.89, 13.42, 12.18, 14.55, 10.81]","[20.9, 12.77, 8.66, 0.0, 14.74, 16.72]","[13.21, 10.03, 9.31, 15.94, 18.09, 6.45]",72.84,73.78999999999999,73.03,0.7599999999999909
8635,"[12.99, 8.89, 13.42, 12.18, 14.55, 10.81]","[20.9, 12.77, 0.0, 14.74, 18.09, 6.45]","[13.21, 10.03, 9.31, 8.66, 15.94, 16.72]",72.84,72.95,73.87,0.10999999999999943
8636,"[12.99, 8.89, 13.42, 12.18, 14.55, 10.81]","[20.9, 12.77, 0.0, 15.94, 16.72, 6.45]","[13.21, 10.03, 9.31, 8.66, 14.74, 18.09]",72.84,72.78,74.04,0.060000000000002274
8637,"[12.99, 8.89, 13.42, 12.18, 14.55, 10.81]","[20.9, 12.77, 0.0, 15.94, 18.09, 6.45]","[13.21, 10.03, 9.31, 8.66, 14.74, 16.72]",72.84,74.15,72.67000000000002,1.4799999999999898
8638,"[12.99, 8.89, 13.42, 12.18, 14.55, 10.81]","[20.9, 10.03, 9.31, 8.66, 18.09, 6.45]","[13.21, 12.77, 0.0, 14.74, 15.94, 16.72]",72.84,73.44000000000001,73.38,0.060000000000016485
8639,"[12.99, 8.89, 13.42, 12.18, 14.55, 10.81]","[20.9, 10.03, 9.31, 0.0, 14.74, 18.09]","[13.21, 12.77, 8.66, 15.94, 16.72, 6.45]",72.84,73.07000000000001,73.75,0.23000000000000398
8640,"[12.99, 8.89, 13.42, 12.18, 14.55, 10.81]","[20.9, 10.03, 9.31, 0.0, 15.94, 16.72]","[13.21, 12.77, 8.66, 14.74, 18.09, 6.45]",72.84,72.9,73.92,0.060000000000002274
8641,"[12.99, 8.89, 13.42, 12.18, 14.55, 10.81]","[20.9, 10.03, 8.66, 0.0, 15.94, 18.09]","[13.21, 12.77, 9.31, 14.74, 16.72, 6.45]",72.84,73.62,73.2,0.4200000000000017
8642,"[12.99, 8.89, 13.42, 12.18, 14.55, 10.81]","[20.9, 9.31, 8.66, 0.0, 15.94, 18.09]","[13.21, 12.77, 10.03, 14.74, 16.72, 6.45]",72.84,72.9,73.92,0.060000000000002274
8643,"[12.99, 8.89, 13.42, 12.18, 14.55, 10.81]","[20.9, 9.31, 8.66, 0.0, 16.72, 18.09]","[13.21, 12.77, 10.03, 14.74, 15.94, 6.45]",72.84,73.68,73.14,0.5400000000000063
8644,"[12.99, 8.89, 13.42, 12.18, 14.74, 10.81]","[20.9, 13.21, 12.77, 10.03, 9.31, 6.45]","[8.66, 14.55, 0.0, 15.94, 16.72, 18.09]",73.03,72.67,73.96,0.35999999999999943
8645,"[12.99, 8.89, 13.42, 12.18, 14.74, 10.81]","[20.9, 13.21, 12.77, 10.03, 0.0, 15.94]","[9.31, 8.66, 14.55, 16.72, 18.09, 6.45]",73.03,72.85,73.78,0.18000000000000682
8646,"[12.99, 8.89, 13.42, 12.18, 14.74, 10.81]","[20.9, 13.21, 12.77, 10.03, 0.0, 16.72]","[9.31, 8.66, 14.55, 15.94, 18.09, 6.45]",73.03,73.63,73.0,0.6299999999999955
8647,"[12.99, 8.89, 13.42, 12.18, 14.74, 10.81]","[20.9, 13.21, 12.77, 9.31, 0.0, 16.72]","[10.03, 8.66, 14.55, 15.94, 18.09, 6.45]",73.03,72.91,73.72,0.12000000000000455
8648,"[12.99, 8.89, 13.42, 12.18, 14.74, 10.81]","[20.9, 13.21, 12.77, 8.66, 0.0, 18.09]","[10.03, 9.31, 14.55, 15.94, 16.72, 6.45]",73.03,73.63,73.0,0.6299999999999955
8649,"[12.99, 8.89, 13.42, 12.18, 14.74, 10.81]","[20.9, 13.21, 10.03, 8.66, 14.55, 6.45]","[12.77, 9.31, 0.0, 15.94, 16.72, 18.09]",73.03,73.8,72.83,0.9699999999999989
8650,"[12.99, 8.89, 13.42, 12.18, 14.74, 10.81]","[20.9, 13.21, 9.31, 8.66, 14.55, 6.45]","[12.77, 10.03, 0.0, 15.94, 16.72, 18.09]",73.03,73.08,73.55,0.04999999999999716
